SKU,Description,"List Price","Buy Price","Stock Oakville","Stock Mississauga","Stock Saskatoon","Part Type ID","Shop View ID","Sorting ID","Location ID",Visibility,"Is Clearance","Interchange Numbers",Fitments,"Image Source"
SKU-00408,"Product Description for SKU-00408 - High Quality Auto Part",385,231,7,9,35,1,1,1,BIN-62,public,0,"IC-8125,IC-6254",2014-2016|TOYOTA|COROLLA,"img/Parts/1.png,img/Parts/2.png,img/Parts/3.png,img/Parts/4.png"
SKU-00409,"Product Description for SKU-00409 - High Quality Auto Part",198,118.8,41,13,1,1,1,1,BIN-67,public,0,"IC-6892,IC-4069",2013-2018|CHEVROLET|MALIBU,"img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png"
SKU-00410,"Product Description for SKU-00410 - High Quality Auto Part",468,280.8,14,21,34,1,1,1,BIN-84,public,0,"IC-4337,IC-1294",2020-2022|TOYOTA|RAV4,"img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg"
SKU-00411,"Product Description for SKU-00411 - High Quality Auto Part",261,156.6,14,6,11,1,1,1,BIN-94,public,0,"IC-3712,IC-9277",2013-2014|TOYOTA|COROLLA,"img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg"
SKU-00412,"Product Description for SKU-00412 - High Quality Auto Part",378,226.8,35,42,32,1,1,1,BIN-84,public,0,"IC-8120,IC-5888",2013-2014|BMW|X5,"img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png,img/Parts/3.png"
SKU-00413,"Product Description for SKU-00413 - High Quality Auto Part",449,269.4,46,41,42,1,1,1,BIN-30,public,0,"IC-1497,IC-8046",2014-2016|HONDA|ACCORD,"img/Parts/4.png,img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg"
SKU-00414,"Product Description for SKU-00414 - High Quality Auto Part",85,51,5,49,23,1,1,1,BIN-67,public,0,"IC-3662,IC-8630",2010-2014|HONDA|ACCORD,"img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg"
SKU-00415,"Product Description for SKU-00415 - High Quality Auto Part",90,54,12,7,26,1,1,1,BIN-1,public,0,"IC-9912,IC-6733",2018-2022|HONDA|CIVIC,"img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg"
SKU-00416,"Product Description for SKU-00416 - High Quality Auto Part",418,250.8,11,50,30,1,1,1,BIN-73,public,0,"IC-1402,IC-2796",2012-2017|TOYOTA|RAV4,"img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png"
SKU-00417,"Product Description for SKU-00417 - High Quality Auto Part",450,270,17,41,10,1,1,1,BIN-52,public,0,"IC-8234,IC-4979",2020-2022|BMW|X5,"img/Parts/3.png,img/Parts/4.png,img/Parts/5.png,img/Parts/6.png"
SKU-00418,"Product Description for SKU-00418 - High Quality Auto Part",301,180.6,10,32,14,1,1,1,BIN-74,public,0,"IC-7939,IC-3410",2015-2017|BMW|X5,"img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg"
SKU-00419,"Product Description for SKU-00419 - High Quality Auto Part",284,170.4,10,10,9,1,1,1,BIN-22,public,0,"IC-8333,IC-9390","2017-2019|BMW|5 SERIES","img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg"
SKU-00420,"Product Description for SKU-00420 - High Quality Auto Part",329,197.4,12,24,14,1,1,1,BIN-54,public,0,"IC-2854,IC-5777",2015-2017|FORD|F-150,"img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png"
SKU-00421,"Product Description for SKU-00421 - High Quality Auto Part",428,256.8,10,17,33,1,1,1,BIN-30,public,0,"IC-7351,IC-4403",2015-2016|TOYOTA|COROLLA,"img/Parts/2.png,img/Parts/3.png,img/Parts/4.png,img/Parts/5.png"
SKU-00422,"Product Description for SKU-00422 - High Quality Auto Part",419,251.4,50,20,44,1,1,1,BIN-16,public,0,"IC-9588,IC-1636",2011-2013|FORD|EXPLORER,"img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg"
SKU-00423,"Product Description for SKU-00423 - High Quality Auto Part",65,39,7,6,50,1,1,1,BIN-27,public,0,"IC-5722,IC-6307",2017-2018|HONDA|ACCORD,"img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg"
SKU-00424,"Product Description for SKU-00424 - High Quality Auto Part",206,123.6,4,15,50,1,1,1,BIN-27,public,0,"IC-5654,IC-4378",2019-2020|CHEVROLET|EQUINOX,"img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg"
SKU-00425,"Product Description for SKU-00425 - High Quality Auto Part",133,79.8,28,28,2,1,1,1,BIN-93,public,0,"IC-6792,IC-1356",2011-2013|FORD|ESCAPE,"img/Parts/1.png,img/Parts/2.png,img/Parts/3.png,img/Parts/4.png"
SKU-00426,"Product Description for SKU-00426 - High Quality Auto Part",427,256.2,18,13,46,1,1,1,BIN-88,public,0,"IC-5572,IC-7668",2013-2016|FORD|F-150,"img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png"
SKU-00427,"Product Description for SKU-00427 - High Quality Auto Part",98,58.8,17,32,37,1,1,1,BIN-76,public,0,"IC-4057,IC-6334",2018-2022|TOYOTA|COROLLA,"img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg"
SKU-00428,"Product Description for SKU-00428 - High Quality Auto Part",465,279,42,41,36,1,1,1,BIN-10,public,0,"IC-3035,IC-3708",2013-2014|FORD|EXPLORER,"img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg"
SKU-00429,"Product Description for SKU-00429 - High Quality Auto Part",338,202.8,9,11,23,1,1,1,BIN-31,public,0,"IC-6056,IC-7203",2011-2016|HONDA|CR-V,"img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png,img/Parts/3.png"
SKU-00430,"Product Description for SKU-00430 - High Quality Auto Part",455,273,21,48,20,1,1,1,BIN-96,public,0,"IC-5931,IC-1150",2013-2018|CHEVROLET|MALIBU,"img/Parts/4.png,img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg"
SKU-00431,"Product Description for SKU-00431 - High Quality Auto Part",381,228.6,1,31,19,1,1,1,BIN-53,public,0,"IC-5634,IC-4982",2014-2015|TOYOTA|COROLLA,"img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg"
SKU-00432,"Product Description for SKU-00432 - High Quality Auto Part",115,69,15,24,21,1,1,1,BIN-21,public,0,"IC-2843,IC-7525","2020-2025|CHEVROLET|SILVERADO 1500","img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg"
SKU-00433,"Product Description for SKU-00433 - High Quality Auto Part",457,274.2,10,29,7,1,1,1,BIN-93,public,0,"IC-6016,IC-6238",2010-2012|FORD|EXPLORER,"img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png"
SKU-00434,"Product Description for SKU-00434 - High Quality Auto Part",386,231.6,17,10,28,1,1,1,BIN-48,public,0,"IC-6720,IC-1064",2020-2023|TOYOTA|COROLLA,"img/Parts/3.png,img/Parts/4.png,img/Parts/5.png,img/Parts/6.png"
SKU-00435,"Product Description for SKU-00435 - High Quality Auto Part",381,228.6,34,19,31,1,1,1,BIN-87,public,0,"IC-2735,IC-6038",2011-2012|TOYOTA|CAMRY,"img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg"
SKU-00436,"Product Description for SKU-00436 - High Quality Auto Part",189,113.4,9,20,2,1,1,1,BIN-31,public,0,"IC-9702,IC-3558",2018-2020|HONDA|CIVIC,"img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg"
SKU-00437,"Product Description for SKU-00437 - High Quality Auto Part",310,186,48,40,50,1,1,1,BIN-17,public,0,"IC-3331,IC-3602",2016-2018|FORD|EXPLORER,"img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png"
SKU-00438,"Product Description for SKU-00438 - High Quality Auto Part",188,112.8,7,26,21,1,1,1,BIN-49,public,0,"IC-1740,IC-3538",2018-2022|TOYOTA|COROLLA,"img/Parts/2.png,img/Parts/3.png,img/Parts/4.png,img/Parts/5.png"
SKU-00439,"Product Description for SKU-00439 - High Quality Auto Part",311,186.6,46,27,35,1,1,1,BIN-77,public,0,"IC-4024,IC-6052",2019-2020|FORD|ESCAPE,"img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg"
SKU-00440,"Product Description for SKU-00440 - High Quality Auto Part",251,150.6,22,46,29,1,1,1,BIN-13,public,0,"IC-4593,IC-9846",2020-2022|FORD|F-150,"img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg"
SKU-00441,"Product Description for SKU-00441 - High Quality Auto Part",427,256.2,20,21,19,1,1,1,BIN-32,public,0,"IC-4224,IC-1636",2012-2017|TOYOTA|CAMRY,"img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg"
SKU-00442,"Product Description for SKU-00442 - High Quality Auto Part",424,254.4,9,36,49,1,1,1,BIN-42,public,0,"IC-4008,IC-7136",2015-2016|TOYOTA|COROLLA,"img/Parts/1.png,img/Parts/2.png,img/Parts/3.png,img/Parts/4.png"
SKU-00443,"Product Description for SKU-00443 - High Quality Auto Part",226,135.6,31,2,26,1,1,1,BIN-41,public,0,"IC-1672,IC-6507",2013-2017|TOYOTA|COROLLA,"img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png"
SKU-00444,"Product Description for SKU-00444 - High Quality Auto Part",343,205.8,41,34,46,1,1,1,BIN-34,public,0,"IC-1789,IC-1702",2010-2011|HONDA|CIVIC,"img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg"
SKU-00445,"Product Description for SKU-00445 - High Quality Auto Part",68,40.8,0,12,29,1,1,1,BIN-67,public,0,"IC-8198,IC-8925","2017-2022|BMW|5 SERIES","img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg"
SKU-00446,"Product Description for SKU-00446 - High Quality Auto Part",324,194.4,7,24,41,1,1,1,BIN-82,public,0,"IC-1372,IC-3123",2011-2012|TOYOTA|CAMRY,"img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png,img/Parts/3.png"
SKU-00447,"Product Description for SKU-00447 - High Quality Auto Part",169,101.4,5,42,30,1,1,1,BIN-7,public,0,"IC-4907,IC-3502",2015-2019|TOYOTA|RAV4,"img/Parts/4.png,img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg"
SKU-00448,"Product Description for SKU-00448 - High Quality Auto Part",425,255,38,37,41,1,1,1,BIN-44,public,0,"IC-7015,IC-5649",2016-2018|FORD|EXPLORER,"img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg"
SKU-00449,"Product Description for SKU-00449 - High Quality Auto Part",209,125.4,9,26,9,1,1,1,BIN-2,public,0,"IC-3898,IC-4317",2013-2014|HONDA|CR-V,"img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg"
SKU-00450,"Product Description for SKU-00450 - High Quality Auto Part",82,49.2,33,39,30,1,1,1,BIN-26,public,0,"IC-4040,IC-9660",2015-2019|FORD|F-150,"img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png"
SKU-00451,"Product Description for SKU-00451 - High Quality Auto Part",302,181.2,14,19,19,1,1,1,BIN-39,public,0,"IC-9297,IC-8558",2020-2021|HONDA|CR-V,"img/Parts/3.png,img/Parts/4.png,img/Parts/5.png,img/Parts/6.png"
SKU-00452,"Product Description for SKU-00452 - High Quality Auto Part",440,264,11,4,8,1,1,1,BIN-48,public,0,"IC-1988,IC-1032",2019-2024|TOYOTA|COROLLA,"img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg"
SKU-00453,"Product Description for SKU-00453 - High Quality Auto Part",184,110.4,40,24,8,1,1,1,BIN-4,public,0,"IC-2028,IC-8758","2013-2017|BMW|5 SERIES","img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg"
SKU-00454,"Product Description for SKU-00454 - High Quality Auto Part",86,51.6,2,29,26,1,1,1,BIN-87,public,0,"IC-9625,IC-5591",2016-2017|HONDA|CIVIC,"img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png"
SKU-00455,"Product Description for SKU-00455 - High Quality Auto Part",159,95.4,39,45,37,1,1,1,BIN-67,public,0,"IC-7081,IC-6402",2018-2021|TOYOTA|RAV4,"img/Parts/2.png,img/Parts/3.png,img/Parts/4.png,img/Parts/5.png"
SKU-00456,"Product Description for SKU-00456 - High Quality Auto Part",400,240,35,29,50,1,1,1,BIN-87,public,0,"IC-4893,IC-6553","2020-2022|CHEVROLET|SILVERADO 1500","img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg"
SKU-00457,"Product Description for SKU-00457 - High Quality Auto Part",107,64.2,29,33,46,1,1,1,BIN-87,public,0,"IC-3267,IC-8380",2017-2019|HONDA|CIVIC,"img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg"
SKU-00458,"Product Description for SKU-00458 - High Quality Auto Part",251,150.6,11,37,41,1,1,1,BIN-97,public,0,"IC-6826,IC-4537",2013-2015|BMW|X5,"img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg"
SKU-00459,"Product Description for SKU-00459 - High Quality Auto Part",132,79.2,13,33,14,1,1,1,BIN-99,public,0,"IC-9151,IC-4012","2012-2013|BMW|5 SERIES","img/Parts/1.png,img/Parts/2.png,img/Parts/3.png,img/Parts/4.png"
SKU-00460,"Product Description for SKU-00460 - High Quality Auto Part",310,186,32,28,38,1,1,1,BIN-67,public,0,"IC-4036,IC-8148",2016-2018|TOYOTA|RAV4,"img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png"
SKU-00461,"Product Description for SKU-00461 - High Quality Auto Part",375,225,3,37,16,1,1,1,BIN-77,public,0,"IC-4318,IC-4572",2014-2015|CHEVROLET|EQUINOX,"img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg"
SKU-00462,"Product Description for SKU-00462 - High Quality Auto Part",111,66.6,11,11,40,1,1,1,BIN-42,public,0,"IC-9264,IC-5026","2020-2022|CHEVROLET|SILVERADO 1500","img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg"
SKU-00463,"Product Description for SKU-00463 - High Quality Auto Part",407,244.2,4,17,41,1,1,1,BIN-4,public,0,"IC-2268,IC-8833",2018-2019|CHEVROLET|EQUINOX,"img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png,img/Parts/3.png"
SKU-00464,"Product Description for SKU-00464 - High Quality Auto Part",73,43.8,31,33,38,1,1,1,BIN-58,public,0,"IC-2841,IC-1604",2014-2018|HONDA|ACCORD,"img/Parts/4.png,img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg"
SKU-00465,"Product Description for SKU-00465 - High Quality Auto Part",478,286.8,21,8,11,1,1,1,BIN-20,public,0,"IC-1147,IC-9185","2014-2015|BMW|5 SERIES","img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg"
SKU-00466,"Product Description for SKU-00466 - High Quality Auto Part",142,85.2,2,10,39,1,1,1,BIN-2,public,0,"IC-2778,IC-5296",2014-2018|CHEVROLET|MALIBU,"img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg"
SKU-00467,"Product Description for SKU-00467 - High Quality Auto Part",341,204.6,9,28,19,1,1,1,BIN-52,public,0,"IC-3371,IC-2137",2014-2017|CHEVROLET|MALIBU,"img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png"
SKU-00468,"Product Description for SKU-00468 - High Quality Auto Part",116,69.6,42,41,32,1,1,1,BIN-64,public,0,"IC-1288,IC-8302",2011-2012|FORD|EXPLORER,"img/Parts/3.png,img/Parts/4.png,img/Parts/5.png,img/Parts/6.png"
SKU-00469,"Product Description for SKU-00469 - High Quality Auto Part",487,292.2,30,26,18,1,1,1,BIN-17,public,0,"IC-1727,IC-6252","2017-2019|CHEVROLET|SILVERADO 1500","img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg"
SKU-00470,"Product Description for SKU-00470 - High Quality Auto Part",382,229.2,41,26,45,1,1,1,BIN-40,public,0,"IC-2451,IC-5035",2013-2016|HONDA|ACCORD,"img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg"
SKU-00471,"Product Description for SKU-00471 - High Quality Auto Part",185,111,22,42,4,1,1,1,BIN-12,public,0,"IC-7377,IC-8114",2013-2017|HONDA|CIVIC,"img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png"
SKU-00472,"Product Description for SKU-00472 - High Quality Auto Part",343,205.8,12,6,23,1,1,1,BIN-41,public,0,"IC-4334,IC-4072",2019-2024|HONDA|CIVIC,"img/Parts/2.png,img/Parts/3.png,img/Parts/4.png,img/Parts/5.png"
SKU-00473,"Product Description for SKU-00473 - High Quality Auto Part",285,171,4,11,8,1,1,1,BIN-6,public,0,"IC-6623,IC-5883",2020-2024|HONDA|CIVIC,"img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg"
SKU-00474,"Product Description for SKU-00474 - High Quality Auto Part",346,207.6,44,1,21,1,1,1,BIN-99,public,0,"IC-1136,IC-5864","2014-2016|BMW|3 SERIES","img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg"
SKU-00475,"Product Description for SKU-00475 - High Quality Auto Part",102,61.2,21,2,28,1,1,1,BIN-64,public,0,"IC-7953,IC-2770",2018-2020|HONDA|CIVIC,"img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg"
SKU-00476,"Product Description for SKU-00476 - High Quality Auto Part",117,70.2,1,28,42,1,1,1,BIN-50,public,0,"IC-6733,IC-3153",2020-2025|HONDA|ACCORD,"img/Parts/1.png,img/Parts/2.png,img/Parts/3.png,img/Parts/4.png"
SKU-00477,"Product Description for SKU-00477 - High Quality Auto Part",333,199.8,31,3,37,1,1,1,BIN-15,public,0,"IC-5145,IC-1627",2020-2024|HONDA|CIVIC,"img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png"
SKU-00478,"Product Description for SKU-00478 - High Quality Auto Part",378,226.8,3,17,34,1,1,1,BIN-67,public,0,"IC-7784,IC-6575",2015-2018|HONDA|CIVIC,"img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg"
SKU-00479,"Product Description for SKU-00479 - High Quality Auto Part",428,256.8,33,41,48,1,1,1,BIN-84,public,0,"IC-8173,IC-3582",2016-2018|FORD|ESCAPE,"img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg"
SKU-00480,"Product Description for SKU-00480 - High Quality Auto Part",383,229.8,5,46,21,1,1,1,BIN-52,public,0,"IC-5715,IC-7153",2015-2020|CHEVROLET|EQUINOX,"img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png,img/Parts/3.png"
SKU-00481,"Product Description for SKU-00481 - High Quality Auto Part",247,148.2,22,39,43,1,1,1,BIN-8,public,0,"IC-3572,IC-7700","2017-2020|CHEVROLET|SILVERADO 1500","img/Parts/4.png,img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg"
SKU-00482,"Product Description for SKU-00482 - High Quality Auto Part",194,116.4,10,19,40,1,1,1,BIN-71,public,0,"IC-7210,IC-6920",2014-2018|TOYOTA|RAV4,"img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg"
SKU-00483,"Product Description for SKU-00483 - High Quality Auto Part",339,203.4,33,11,48,1,1,1,BIN-31,public,0,"IC-7545,IC-7507",2019-2020|BMW|X5,"img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg"
SKU-00484,"Product Description for SKU-00484 - High Quality Auto Part",329,197.4,45,21,18,1,1,1,BIN-34,public,0,"IC-7959,IC-6337",2014-2017|CHEVROLET|MALIBU,"img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png"
SKU-00485,"Product Description for SKU-00485 - High Quality Auto Part",384,230.4,45,26,30,1,1,1,BIN-37,public,0,"IC-8617,IC-1057",2015-2019|HONDA|CR-V,"img/Parts/3.png,img/Parts/4.png,img/Parts/5.png,img/Parts/6.png"
SKU-00486,"Product Description for SKU-00486 - High Quality Auto Part",141,84.6,16,49,6,1,1,1,BIN-41,public,0,"IC-3209,IC-8996",2013-2017|BMW|X5,"img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg"
SKU-00487,"Product Description for SKU-00487 - High Quality Auto Part",170,102,47,1,42,1,1,1,BIN-41,public,0,"IC-3751,IC-4064",2018-2019|FORD|F-150,"img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg"
SKU-00488,"Product Description for SKU-00488 - High Quality Auto Part",250,150,14,12,44,1,1,1,BIN-23,public,0,"IC-7239,IC-4366",2013-2014|TOYOTA|COROLLA,"img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg,img/Parts/1.png"
SKU-00489,"Product Description for SKU-00489 - High Quality Auto Part",296,177.6,26,17,16,1,1,1,BIN-1,public,0,"IC-4117,IC-9468",2012-2013|TOYOTA|RAV4,"img/Parts/2.png,img/Parts/3.png,img/Parts/4.png,img/Parts/5.png"
SKU-00490,"Product Description for SKU-00490 - High Quality Auto Part",326,195.6,43,25,35,1,1,1,BIN-51,public,0,"IC-9699,IC-8568",2012-2015|CHEVROLET|EQUINOX,"img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png,img/Parts/9.jpg"
SKU-00491,"Product Description for SKU-00491 - High Quality Auto Part",162,97.2,34,48,32,1,1,1,BIN-99,public,0,"IC-7401,IC-8933",2016-2021|CHEVROLET|EQUINOX,"img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg,img/Parts/13.jpg"
SKU-00492,"Product Description for SKU-00492 - High Quality Auto Part",324,194.4,28,37,45,1,1,1,BIN-50,public,0,"IC-5683,IC-2566",2015-2017|CHEVROLET|MALIBU,"img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg,img/Parts/17.jpg"
SKU-00493,"Product Description for SKU-00493 - High Quality Auto Part",245,147,8,20,23,1,1,1,BIN-97,public,0,"IC-1997,IC-1698",2018-2023|FORD|ESCAPE,"img/Parts/1.png,img/Parts/2.png,img/Parts/3.png,img/Parts/4.png"
SKU-00494,"Product Description for SKU-00494 - High Quality Auto Part",136,81.6,1,47,47,1,1,1,BIN-22,public,0,"IC-9677,IC-9327","2017-2019|BMW|3 SERIES","img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg,img/Parts/8.png"
SKU-00495,"Product Description for SKU-00495 - High Quality Auto Part",255,153,50,49,48,1,1,1,BIN-95,public,0,"IC-1227,IC-6292",2019-2021|TOYOTA|COROLLA,"img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg,img/Parts/12.jpg"
SKU-00496,"Product Description for SKU-00496 - High Quality Auto Part",493,295.8,43,10,4,1,1,1,BIN-53,public,0,"IC-6210,IC-3989","2011-2016|CHEVROLET|SILVERADO 1500","img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg,img/Parts/16.jpg"
SKU-00497,"Product Description for SKU-00497 - High Quality Auto Part",490,294,15,11,36,1,1,1,BIN-34,public,0,"IC-1028,IC-5046",2011-2015|HONDA|CIVIC,"img/Parts/17.jpg,img/Parts/1.png,img/Parts/2.png,img/Parts/3.png"
SKU-00498,"Product Description for SKU-00498 - High Quality Auto Part",51,30.6,27,38,37,1,1,1,BIN-39,public,0,"IC-4202,IC-9182",2019-2024|TOYOTA|CAMRY,"img/Parts/4.png,img/Parts/5.png,img/Parts/6.png,img/Parts/7.jpg"
SKU-00499,"Product Description for SKU-00499 - High Quality Auto Part",59,35.4,44,30,41,1,1,1,BIN-83,public,0,"IC-1532,IC-7334",2016-2020|HONDA|CR-V,"img/Parts/8.png,img/Parts/9.jpg,img/Parts/10.jpg,img/Parts/11.jpg"
SKU-00500,"Product Description for SKU-00500 - High Quality Auto Part",308,184.8,9,17,39,1,1,1,BIN-99,public,0,"IC-6253,IC-5005",2015-2020|HONDA|ACCORD,"img/Parts/12.jpg,img/Parts/13.jpg,img/Parts/14.jpg,img/Parts/15.jpg"
